COD. ENCUESTA;COD. ENCUESTA;COD. ENCUESTA;ENCUESTA;PERIODO;PAIS;PUNTO CÓDIGO;PUNTO NOMBRE;SECCIÓN CÓDIGO;SECCIÓN NOMBRE;FECHA ENCUESTA;24310;motivo-ins;24308;;24307;;24312;;25002;;24311;Indíquenos el porqué de su calificación (motivo-nps);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15398;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4581;LATACUNGA;3253;CAJA UNIVERSAL;10-Nov-2022;10;Porque fue muy rápida la atención, las señoritas muy comedidamente me han atendido.;10;;10;;SI;;MUY FÁCIL;;10;Porque es muy rápida la atención y tenemos a la manito prácticamente de todo banco.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15543;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4623;25 DE JULIO;3253;CAJA UNIVERSAL;10-Nov-2022;10;Si es buena la atención;9;;10;;SI;;FÁCIL;;10;"Por lo que a veces en nuestros trabajos nos pagan el viernes y n ose alcanza a ir al banco así que tenemos el sábado para acercarnos y retirar en Servipagos  y eso es una ayuda.
 Del personal me agrada más la atención en lo que es ágil y por lo que está abierto fines de semana y otros bancos no están abiertos  y en eso no facilita Servipagos 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15520;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4613;REINA VICTORIA;3253;CAJA UNIVERSAL;10-Nov-2022;10;Porque fueron muy atentas y el servicio fue muy rápido.;10;;10;;SI;;MUY FÁCIL;;10;Porque son muy amables en lo que saludaron, estuvieron atentos en lo que necesitaba y la atención fue demasiado rápida, no nos demoramos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;16093;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4815;SAN EDUARDO;3253;CAJA UNIVERSAL;10-Nov-2022;9;El servicio bueno en la ventanilla.;10;;10;;SI;;MUY FÁCIL;;10;"Por la agilad porque me evita ir a buscar bancos y hago ahí mismo todo porque trabajo con varias entidades y pago las planillas de servicios básicos y más que nada fines de semana brindan servicio con algunas entidades bancarias.
La última vez no había no había guardia de seguridad. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15027;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4628;GRAN AKI DURÁN;3253;CAJA UNIVERSAL;10-Nov-2022;9;Porque es rápido.;9;;9;;SI;;FÁCIL;;9;"Porque antes atendían hasta los domingos pero ahora sólo hasta los sábados.
Porque es un servicio rápido y ágil.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;16471;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4603;LA COMPAÑIA;3253;CAJA UNIVERSAL;10-Nov-2022;7;MAS CAJEROS, SOLO HAY UNO ,MUY LARGO LA ESPERA;10;;9;;SI;;DIFÍCIL;;10;TRABAJAN MAS QUE LOS BANCOS SE PUEDE IR MAS TARDE POR GUALQUIER SERVICIO.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15094;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4610;PATRIA;3253;CAJA UNIVERSAL;10-Nov-2022;10;Atendieron bien ;10;;10;;SI;;MUY FÁCIL;;10;Porque se puede hacer todo ahí mismos y es mas rápido. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;16019;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4603;LA COMPAÑIA;3253;CAJA UNIVERSAL;10-Nov-2022;8;No se si sea el sistema o el personal, pero a veces si son un poco lentos en hacer las transacciones, no se de que depende.;8;;7;;SI;;FÁCIL;;8;"Porque el cajero que me atendió contaba, contaba y volvía a recontar el dinero y me entrego en 10 minutos, la chica de alado ya termino de atender a 3 personas y a mi todavía no me despachaba el cajero.
Falta el servicio de Banco del Pichincha y la mayoría de amigos tienen cuenta en el Pichincha, pero igual si les recomiendo Servipagos.
Una vez me pidieron la cedula para poder actualizar la libreta y la tenía caducada y no querían ayudarme, no quería que me page solamente quería que me actualice, pero no fue posible.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;14773;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4578;CAYAMBE;3253;CAJA UNIVERSAL;10-Nov-2022;10;Su ultima visita fue tratada muy bien por eso cambio su calificaion del 9 a 10;9;;9;;SI;;FÁCIL;;10;Atendida muy bien, ningún inconveniente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;16225;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;10-Nov-2022;10;Es ágil la atención.;10;;10;;SI;;MUY FÁCIL;;10;Porque es ágil y se encuentra donde estoy ubicada. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15349;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4604;LABRADOR;3253;CAJA UNIVERSAL;10-Nov-2022;10;NA;10;;10;;SI;;FÁCIL;;10;PUEDE REALIZAR TODOS LOS PAGOS EN UN SOLO LUGAR,LE DESAGRADA UNA ALTA COMISION,PUEDE RELAIZAR CUALQUIER PAGO EN UN SOLO LUGAR YA QUE NO UTILIZA POR MEDIO DE TRANSFERENCIA.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;14593;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4591;CARCELEN;3253;CAJA UNIVERSAL;10-Nov-2022;10;Porque me atendió súper bien y por la amabilidad de la señorita.;9;;9;;SI;;FÁCIL;;9;Porque la atención es súper buena, es rápido y hay varia agencias también.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15599;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4586;ATAHUALPA;3253;CAJA UNIVERSAL;10-Nov-2022;8;Tal vez tener más personal para que se demore menos  tiempo.;10;;8;;SI;;FÁCIL;;8;"Porque normalmente a veces hay chicas que son muy buena , pero a veces hay chicas que son un poco lentas.
Porque  si es conveniente porque tiene abierto hasta sábados y domingos eso ayuda mucho.
Que mejore el numero de personas que atiende especialmente los fines de semana hay una persona a veces se demora mucho tiempo y que si sería importante que pongan un guardia al menos en la Atahualpa ya no veo antes había, pero ahora ya no veo.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;15029;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4627;EL FORTIN;3253;CAJA UNIVERSAL;10-Nov-2022;9;Hay momentos, hay bastante gente ,una cola grande se demora una 1 en fila.;8;;8;;SI;;FÁCIL;;10;Se puede hacer algunas transacciones, se puede  hacer algunas cosas, paga tarjeta ,agua.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;14564;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4638;MACHALA;3253;CAJA UNIVERSAL;10-Nov-2022;10;Porque es muy buena atención son muy educados los cajeros, y son rápidos.;10;;10;;SI;;MUY FÁCIL;;10;Por un horario amplio, por la buena atención y por la rapidez, todo esta muy bien.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34989;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;18-Nov-2022;7;Mucha de veces esta uno o dos cajeros y hay mucha gente.;9;;9;;SI;;FÁCIL;;9;Porque es bastante práctico ahí se puede hacer  varias transacciones que a veces en los bancos no se puede hacer.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;33805;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4600;FUNDACION VISTA PARA TODOS;3253;CAJA UNIVERSAL;06-Dec-2022;10;Es agil para realizar los tramites, la atencion que es hasta tarde.;10;;10;;SI;;FÁCIL;;10;Por que fue una atencion rapida y personalizada ademas es rapido.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34781;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4576;AMBATO;3253;CAJA UNIVERSAL;18-Nov-2022;7;Porque no hay buena cantidad de cajeros para atender.;7;;7;;NO;;POCO FÁCIL;;7;Por la distancia que hay de Servipagos solo hay solo una agencia en Ambato debería haber otra agencia en el Centro y porque no hay cantidad suficiente de cajas para atender y nos demoramos. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32809;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4610;PATRIA;3253;CAJA UNIVERSAL;18-Nov-2022;10;"Porque cayó fin de semana, no había mucha gente y me atendieron pronto.
Todo estaba bien .";10;;10;;SI;;FÁCIL;;8;"No me gusta los horarios.
Los sábados hasta las 19:00 y los  domingos hasta las 16:00.
Se mantengan con los horarios antes de la pandemia.
Puedo recomendar pero por  los horarios no.
Que sean más ágiles las cajeras, cuentan el dinero 4 veces, eso es un poquito molestoso

";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34183;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;5164;QUITUMBE;3253;CAJA UNIVERSAL;18-Nov-2022;10;Porque me atendieron inmediatamente. ;10;;10;;SI;;FÁCIL;;10;"Si atiende rápido y es fácil el acceso se encuentra en cualquier lugar.
Seria bueno que en la agencias pueda poner una cajero de Produbanco es lo que les aria falta. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;33044;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4618;SANTO DOMINGO;3253;CAJA UNIVERSAL;18-Nov-2022;10;Por la amabilidad.;10;;10;;SI;;MUY FÁCIL;;10;Porque es súper rápida la atención, no hay mucha gente y se puede hacer diferentes tramites ahí.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;38570;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;21-Nov-2022;10;Me atendieron  bien y rápido. ;10;;10;;SI;;FÁCIL;;10;"A veces hay mucha gente y solo esta dos personal atiendo.
He visto que se puede pagar todo los bancos. ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;47465;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4582;QUEVEDO;3253;CAJA UNIVERSAL;24-Nov-2022;10;Porque uno va a ese banco y es rápido o sea no9 hay mucha gente y uno puede ir sábado o  hasta las ocho de la noche y todavía están atendiendo.;10;;10;;SI;;FÁCIL;;10;Porque es rápido no hay mucha gente  es seguro trabajan hasta ciertas horas diferencia de los otros bancos y  sábados también a diferencia de los otros bancos es el mejor.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34953;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;18-Nov-2022;9;Antes atendía hasta mas tarde. ;10;;10;;SI;;FÁCIL;;9;Porque hay en todas parte.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32697;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;5257;EXPRESS JAPON MANTA;3253;CAJA UNIVERSAL;18-Nov-2022;9;"Porque fue muy gentil y rápido.
";9;;9;;SI;;FÁCIL;;9;"El servicio muy eficaz.
Que pongan en otros lugares.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32705;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4604;LABRADOR;3253;CAJA UNIVERSAL;18-Nov-2022;8;El número de cajeros porque sólo había 2 cajeros y había bastante gente.;10;;9;;SI;;MUY FÁCIL;;10;Por el horario de atención y porque los trámites son ágiles.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32582;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4620;CUENCA;3253;CAJA UNIVERSAL;18-Nov-2022;8;La manera de tratar al cliente.;8;;9;;SI;;FÁCIL;;9;Porque nos da facilidad de pagos de algunas instituciones. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;37862;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4632;POLICENTRO;3253;CAJA UNIVERSAL;21-Nov-2022;10;Por la agilidad.;10;;10;;SI;;MUY FÁCIL;;10;Por la agilidad de la atención y la buena atención.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;33105;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4622;TOTORACOCHA EXPRESS;3253;CAJA UNIVERSAL;18-Nov-2022;10;La satisfacción en la atención realizada. ;10;;10;;SI;;MUY FÁCIL;;10;Porque es rápido en la atención en ventanilla. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;33446;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4741;CENTRUM EL BOSQUE;3253;CAJA UNIVERSAL;18-Nov-2022;10;Las chicas muy buenas y muy atentas.;10;;9;;SI;;MUY FÁCIL;;10;"Porque estamos en un área del sector donde yo vivo y es seguro, yo he recomendado a un compañero que trabajaba en Monteserrin e iba a el bosque  porque decía que hay más tranquilidad hacer ahí las transacciones y pero lo que veo es que no hay guardia, cuando no hay papeletas ellos estaban atentos porque las cajeras al hacer sus trámites no están atentas entonces eso deben poner los guardias. 
A mí me encanta porque antes no había agencia por ese sector entonces ahora ya hay y pudo pagar agua, luz, el teléfono entonces eso ya nos facilita pero a veces cierran las ventanillas y queda una persona y como se ir con una hermana con discapacidad no hay donde pueda esperarme o sentarse eso deben mejorar el servicio al cliente. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;38216;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;5265;PUERTAS DEL SOL;3253;CAJA UNIVERSAL;21-Nov-2022;10;Que no había gente, ni colas.;9;;10;;SI;;FÁCIL;;10;"Porque puedo utilizar servicios de otros bancos y otras empresas en una sola entidad y sin mucha fila.
Del personal la rapidez en la atención.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;33387;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4578;CAYAMBE;3253;CAJA UNIVERSAL;18-Nov-2022;9;Por la cordialidad.;9;;7;;SI;;POCO FÁCIL;;8;Por la agilidad y por el servicio que tienen en el sentido de que fin de semana ayudan mucho trabajando hasta tarde pero tal vez poner dos horas más en la tarde. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;37797;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4612;PRENSA;3253;CAJA UNIVERSAL;21-Nov-2022;10;Muy buena excelente. ;10;;10;;SI;;FÁCIL;;10;"Porque atiende en horario extendido y atiende los feriados. 
Mas personal en ventanilla.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34974;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4590;CARAPUNGO;3253;CAJA UNIVERSAL;18-Nov-2022;10;Porque cuando llegué había como 3 cajeros y no se demoraban.;10;;9;;SI;;FÁCIL;;10;Porque los bancos normales no están abiertos a las horas que uno sale del trabajo, porque tiene para hacer pagos de agua, luz, municipio, hay como hacer actividades de otros bancos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;37770;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4632;POLICENTRO;3253;CAJA UNIVERSAL;21-Nov-2022;8;No, nada, todo bien, se encuentra en perfectas condiciones.;9;;9;;SI;;FÁCIL;;9;Porque es algo que a a uno le atienden rápido y hay amabilidad sobre todo.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32620;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4579;ESMERALDAS;3253;CAJA UNIVERSAL;18-Nov-2022;10;La chica que me atendido muy rápida. ;10;;10;;SI;;MUY FÁCIL;;9;Es muy bueno, la atención fue rápida y efectiva.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;38697;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;21-Nov-2022;10;son muy buenas personas las señoritas son muy rápidas y muy educaditas. ;10;;10;;SI;;FÁCIL;;10;"Son muy agiles y rápido atienden las señoritas.
Porque son rápidos en su desempeño tiene en Servipagos, no se tardan como en otros bancos que es larga espera y del personal que son muy atentos y muy amables. 
Estoy agradecida porque tienen un buen desempeño. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34700;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4623;25 DE JULIO;3253;CAJA UNIVERSAL;18-Nov-2022;10;Si fue muy bien amable y saludaron.;10;;10;;SI;;FÁCIL;;10;Porque ahí un ova y realiza todas las transacciones de agua, luz, tiene todas las transacciones y del personal toda la amabilidad, la atención en todo fue muy buena. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;37734;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4632;POLICENTRO;3253;CAJA UNIVERSAL;21-Nov-2022;10;Excelente la atención son rápidos.;10;;10;;SI;;MUY FÁCIL;;10;Por la atención que brinda, la facilidad que hay de hacer varios pago en solo lugar. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32751;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4637;LOJA;3253;CAJA UNIVERSAL;18-Nov-2022;10;Por la agilidad en la atención.;10;;10;;SI;;MUY FÁCIL;;10;Por la oportuna atención que se da y también la atención de parte de las señoritas que están en cajas ya que son amables y en la agilidad de la atención. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;49167;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4635;SUPER AKI SAUCES;3253;CAJA UNIVERSAL;24-Nov-2022;10;Porque la atención por la rápidez ;10;;10;;SI;;FÁCIL;;10;"Por la atención y por la rapidez, lo que más le a gustado es la atención y la rapidez.
cliente no brinda más información de la encuesta.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32913;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4610;PATRIA;3253;CAJA UNIVERSAL;18-Nov-2022;10;Si es muy buena, la amabilidad de todos.;10;;10;;SI;;FÁCIL;;10;"Por la amabilidad de todos empezando desde las cajeras y los guardias son amables por eso voy allá.  
Por la agilidad y rapidez en la atención con la que siempre atienden.  
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;46875;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4600;FUNDACION VISTA PARA TODOS;3253;CAJA UNIVERSAL;24-Nov-2022;10;Por su forma de ser rápida y eficiente la señorita.;10;;10;;SI;;MUY FÁCIL;;10;Porque es bueno y rápido, la chica enseguida hace las transacciones es rápido y enseguida se sale no es mucha la demora y  por la forma de tratar de la chica. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;37629;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4582;QUEVEDO;3253;CAJA UNIVERSAL;21-Nov-2022;9;"La ultima vez fue todo bien, no estaba lleno el banco así que salí rápido.
";9;;9;;SI;;MUY FÁCIL;;9;"Por su horario de atención que es extensivo hasta las ocho de  la noche y uno por su trabajo n ose alcanza a ir al banco ya que cierran a las cuatro y servipagos atiende hasta mas tarde y eso nos ayuda y también podemos depositar de otras instituciones bancarias como en Produbanco y hacer otro tipo de pagos.
Del personal la atención y comodidad que hay ahí y la seguridad que hay ahí en Servipagos. 
";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;33748;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;5262;PORTAL SHOPPING;3253;CAJA UNIVERSAL;18-Nov-2022;8;La atención fue buena, me atendieron con buena paciencia y buena educación.   ;10;;10;;SI;;FÁCIL;;9;Por la atención y el personal nos trata bien tiene paciencia, son amable y sobre todo la educación. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34238;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;5262;PORTAL SHOPPING;3253;CAJA UNIVERSAL;18-Nov-2022;10;Porque lo que si es rapidito.;10;;10;;SI;;FÁCIL;;10;Porque ahí se puede hacer todo trámite.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32544;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4587;AXXIS;3253;CAJA UNIVERSAL;06-Dec-2022;9;Fue rapido hacer mi pago y siempre utilizo los servicios tambien los horarios y dias de atencion.;10;;9;;SI;;FÁCIL;;9;Por que la atencion es buena y es facil.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;37625;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4582;QUEVEDO;3253;CAJA UNIVERSAL;21-Nov-2022;10;Porque la atención es muy buena, voy, deposito, saco, esa atención no he encontrado en Produbanco.;10;;10;;SI;;FÁCIL;;10;Porque es una parte mas ágil, segura y confiable en todo.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;38234;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;5265;PUERTAS DEL SOL;3253;CAJA UNIVERSAL;21-Nov-2022;9;Porque todo estuvo en orden hubo cortesía, estuvo un poco lleno pero fue por el feriado.;9;;9;;SI;;FÁCIL;;10;Porque siempre he recibido un buen servicio y un buen trato.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;37678;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4629;LOS RIOS;3253;CAJA UNIVERSAL;21-Nov-2022;10;Fue rápido, no he tenido inconveniente. ;10;;10;;SI;;FÁCIL;;10;Porque es rápido,ágil y puede encontrar en cualquier parte. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;38781;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4614;SANGOLQUI;3253;CAJA UNIVERSAL;21-Nov-2022;8;Porque falta mas agilidad y mas cajas.;8;;8;;SI;;FÁCIL;;8;Porque hay mucha gente por lo que no abren todas las cajas y se demora la atención.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;38654;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4608;MOLINEROS;3253;CAJA UNIVERSAL;21-Nov-2022;10;Porque la atención es inmediata y realmente los jóvenes de ahí de ventanilla son unas personas muy amables y la parte más importante es que le reciben al cliente  con una sonrisa.;10;;10;;SI;;MUY FÁCIL;;10;Porque realmente todos los tramites que se hace ahí son bastante agiles y porque bueno han brindado la confianza que se necesita  como clientes para poder asegurar nuestros dineros o para poder hacer transacciones.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;34899;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4586;ATAHUALPA;3253;CAJA UNIVERSAL;18-Nov-2022;10;Porque muy bien me tendieron, muy educada, amable la señorita cajera.;10;;10;;SI;;FÁCIL;;10;Por la atención que es muy ágil, atienden también sábados y es hasta la tarde la atención.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32848;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4610;PATRIA;3253;CAJA UNIVERSAL;18-Nov-2022;7;La rapidez en la atención, que sea mas rápida, se hace bastante cola y hay pocas cajas y si hace falta que nos atiendan mas rápido. ;8;;8;;SI;;FÁCIL;;7;Por lo que le dije, si son largas las filas y hay ventanillas desocupadas y no atienden, si hace falta más personas, yo me he ido a eso de las once hasta la una de la tarde hay cola larga. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32919;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4634;SAN FRANCISCO;3253;CAJA UNIVERSAL;18-Nov-2022;8;Mas de orden con las papeletas, porque no esta en su sitio, no hay guardia debe haber algo de seguridad.;10;;10;;SI;;FÁCIL;;9;Porque es un centro de restauración con servicios financiero muy bueno, para mi excelente en el sentido que recauda la mayoría de las instituciones financiera no solo banco, si no también servicios básicos.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32568;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4587;AXXIS;3253;CAJA UNIVERSAL;18-Nov-2022;10;Porque es muy rápida la atención.;10;;10;;SI;;FÁCIL;;10;Porque en esa agencia no hay mucha gente y le atienden rápido y porque puedo hacer cualquier pago que desee.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022;11;32971;LEALTAD SVP (TELEFONICA);NOVIEMBRE 2022;Ecuador;4616;TUMBACO;3253;CAJA UNIVERSAL;18-Nov-2022;10;La señorita me supo atender muy bien.;10;;10;;SI;;FÁCIL;;10;Por el trato que recibo en Servipagos yo tengo la cuenta en Produbanco y ellos no saben atender al cliente pese a que somos sus usuarios por eso me gusta Servipagos  ya que son pacientes, amables, explican las dudas que tenemos y tienen paciencia con el cliente, ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
